FabricID,ContainerID,QtyRequired,CreatedOn,ItemDescription,Qty_Used,YarnID
12954,4298,32.937362637363,7/15/2021,Rib stretch 1x1 melange (wsm) Viscose/cotton/elastane 5/92/3 280 g/m2 BW,40,122
12954,4611,1.0186813186813,7/15/2021,Rib stretch 1x1 melange (wsm) Viscose/cotton/elastane 5/92/3 280 g/m2 BW,1,20
13470,4250,18.461630434783,7/15/2021,Rib stretch 1x1 Cotton/elastane 97/3 230 g/m2 BW,22,10
13470,4611,0.57097826086957,7/15/2021,Rib stretch 1x1 Cotton/elastane 97/3 230 g/m2 BW,1,20
16101,4468,35.844,7/15/2021,Rib 1x1 (plaited) Polyester/cotton 30/70 310 g/m2 BW,72,7
16101,4205,15.656,7/15/2021,Rib 1x1 (plaited) Polyester/cotton 30/70 310 g/m2 BW,16,416
10440,4319,8.6652416400803,7/16/2021,Rib stretch 1x1 Cotton/elastane 97/3 240 g/m2 BW,10.3,9
,4119,8,7/16/2021,,7.76,10
,,5,7/16/2021,,17,
,4650,2,7/16/2021,,2,20
10440,4285,9.98834826879,7/16/2021,Rib stretch 1x1 Cotton/elastane 97/3 240 g/m2 BW,10.92,9
10440,4611,0.57691515182073,7/16/2021,Rib stretch 1x1 Cotton/elastane 97/3 240 g/m2 BW,1.2,20
16353,4417,117.1051972293,7/16/2021,Jersey Cotton 100% 165 g/m2 BW,129.6,5
14321,4459,1308.2119565217,7/16/2021,Jersey stretch Cotton/elastane 95/5 185 g/m2 BW,1345.16,7
14321,4659,68.853260869565,7/16/2021,Jersey stretch Cotton/elastane 95/5 185 g/m2 BW,68.9,19
10015,4710,694.13043478261,7/16/2021,Jersey Cotton 100% 160 g/m2 BW,693.84,6
16028,4311,37.855844155844,7/16/2021,Jersey Elastic Polyamide/elastane 85/15 370 g/m2 BW,38,100
16028,4408,6.7329004329004,7/16/2021,Jersey Elastic Polyamide/elastane 85/15 370 g/m2 BW,7.2,339
16031,4204,96.608946608947,7/16/2021,Interlock Mask Binding Polyester 100% 270 g/m2 BW,139.9,207
16047,1724,120.34944034944,7/16/2021,Jersey Mask Tight Knit Hydrophobic Polyester 100% 285 g/m2 BW,120,342
16109,4616,571.55156387846,7/16/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,461.08,509
16109,4546,95.018647899189,7/16/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,95,22
16109,4770,53.268029882879,7/16/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,52.3,324
10016,4459,475.38461538462,7/16/2021,Jersey Cotton 100% 145 g/m2 BW,475.4,7
10016,4459,5591.9066607591,7/16/2021,Jersey Cotton 100% 145 g/m2 BW,5598.2,7
11147,4608,506.34361702128,7/16/2021,Jersey melange (wsm) Viscose/cotton 5/95 160 g/m2 BW,506.76,173
16652,4310,18.54,7/17/2021,Jersey Lyocell/cotton 67/33 150 g/m2 BW,21,515
16650,4660,0.69525,7/17/2021,Rib stretch fancy 8x5 Polyester/cotton/elastane 50/47/3 260 g/m2 BW,1,20
16650,4632,25.05475,7/17/2021,Rib stretch fancy 8x5 Polyester/cotton/elastane 50/47/3 260 g/m2 BW,25.2,395
16028,4311,139.05,7/17/2021,Jersey Elastic Polyamide/elastane 85/15 370 g/m2 BW,140,100
16028,4533,31.93,7/17/2021,Jersey Elastic Polyamide/elastane 85/15 370 g/m2 BW,32,100
16028,4408,26.707171717172,7/17/2021,Jersey Elastic Polyamide/elastane 85/15 370 g/m2 BW,26,339
10557,4461,22.391304347826,7/17/2021,Pique double Cotton 100% 235 g/m2 BW,23,5
,4461,1.03,7/17/2021,Single sided collar,1,5
16109,4616,454.13013314111,7/17/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,224,509
16109,4546,75.497704753938,7/17/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,75,22
16109,4770,42.324470846905,7/17/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,42.3,324
12517,4484,31.094356843806,7/17/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,31,7
12517,4408,1.431121026284,7/17/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,2.3,339
10078,4456,636.55107526882,7/17/2021,Jersey stretch Cotton/elastane 95/5 240 g/m2 BW,648,5
10078,4650,33.502688172043,7/17/2021,Jersey stretch Cotton/elastane 95/5 240 g/m2 BW,33.6,20
10084,3606,28.737,7/19/2021,Jersey stretch Cotton/elastane 93/7 170 g/m2 BW,29.1,10
10084,4659,2.163,7/19/2021,Jersey stretch Cotton/elastane 93/7 170 g/m2 BW,2.7,19
10023,4631,2052.2194335769,7/19/2021,Pique Cotton 100% 220 g/m2 BW,2052.6,4
10023,4453,604.5652173913,7/19/2021,Pique Cotton 100% 220 g/m2 BW,534,4
14096,4608,22.66,7/19/2021,Interlock grey melange (wsm) Viscose/cotton 5/95 280 g/m2 BW,22.88,173
13453,3933,17.359550561798,7/19/2021,Jersey Cotton 100% 160 g/m2 BW,17,6
16622,4483,14.3376,7/19/2021,Rib 1x1 (plaited) - black Polyester/cotton 30/70 310 g/m2 BW,15,7
16622,4733,6.2624,7/19/2021,Rib 1x1 (plaited) - black Polyester/cotton 30/70 310 g/m2 BW,7,691
10014,4456,5382.354682688,7/19/2021,Jersey Cotton 100% 165 g/m2 BW,5445.84,5
10514,4726,2592.51,7/19/2021,Jersey recycled Polyester/cotton 52/48 170 g/m2 BW,2593,395
10528,3668,584.01,7/19/2021,Jersey Polyester/cotton 15/85 165 g/m2 BW,610,147
11147,4608,417.2275566916,7/19/2021,Jersey melange (wsm) Viscose/cotton 5/95 160 g/m2 BW,417,173
15155,4176,422.6329565334,7/19/2021,Jersey grey melange (25% black) Cotton 100% 165 g/m2 BW,422.4,453
10101,4456,321.3650829838,7/19/2021,Rib stretch 1x1 Cotton/elastane 97/3 315 g/m2 BW,336.96,5
10101,1981,4.3891909512628,7/19/2021,Rib stretch 1x1 Cotton/elastane 97/3 315 g/m2 BW,4,378
10101,4611,5.5499353265866,7/19/2021,Rib stretch 1x1 Cotton/elastane 97/3 315 g/m2 BW,6,20
12985,4608,26.0509281329,7/19/2021,Rib stretch 1x1 melange (wsm) Viscose/cotton/elastane 5/92/3 315 g/m2 BW,26,173
12985,4611,0.80569880823402,7/19/2021,Rib stretch 1x1 melange (wsm) Viscose/cotton/elastane 5/92/3 315 g/m2 BW,1,20
13587,4726,130.29529967164,7/19/2021,Rib stretch 1x1 Recycled Polyester/cotton/elastane 50/47/3 315 g/m2 BW,130,395
13587,4653,4.0297515362362,7/19/2021,Rib stretch 1x1 Recycled Polyester/cotton/elastane 50/47/3 315 g/m2 BW,5,324
14949,3668,39.605486413271,7/19/2021,Rib stretch 1x1 Polyester/cotton/elastane 15/82/3 315 g/m2 BW,50,147
14949,4611,1.2249119509259,7/19/2021,Rib stretch 1x1 Polyester/cotton/elastane 15/82/3 315 g/m2 BW,1.2,20
15160,4176,24.240978856034,7/19/2021,Rib stretch 1x1 grey melange (25% black) Cotton/elastane 97/3 300 g/m2 BW,25,453
15160,4611,0.74972099554744,7/19/2021,Rib stretch 1x1 grey melange (25% black) Cotton/elastane 97/3 300 g/m2 BW,1,20
10088,4387,38.474238766234,7/19/2021,Pique stretch Cotton/elastane 95/5 200 g/m2 BW,40,7
10088,4660,2.0249599350649,7/19/2021,Pique stretch Cotton/elastane 95/5 200 g/m2 BW,1.8,20
14282,4683,303.79578947368,7/20/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,303.8,153
15309,4652,222.8083680566,7/20/2021,Jersey Cotton 100% 145 g/m2 BW,230.04,8
10104,4652,16.977163255219,7/20/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,17.88,8
10104,4660,0.52506690480057,7/20/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,1.4,20
14282,4683,384.808,7/20/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,384.84,153
14282,4408,27.192,7/20/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 47/47/6 240 g/m2 BW,28.05,339
10133,4635,51.975590651064,7/20/2021,Jersey Lyocell 100% 140 g/m2 BW,51.88,61
10087,4417,21.988764044944,7/20/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,25,5
10087,4611,1.1573033707865,7/20/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,1.2,20
,3505,3.09,7/20/2021,Single sided collar,3,10
14408,4205,953.91190858378,7/20/2021,Interlock stretch activewear firm stretch  Polyester/elastane 80/20 320 g/m2 BW,953.7,416
14408,4770,236.989350572,7/20/2021,Interlock stretch activewear firm stretch  Polyester/elastane 80/20 320 g/m2 BW,94.5,324
13993,2840,82.204820478723,7/20/2021,Pique fancy Polyester 100% 135 g/m2 BW,82,24
13453,4706,289.11927162553,7/21/2021,Jersey Cotton 100% 160 g/m2 BW,289,6
10103,4706,11.707985879841,7/21/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,14,6
10103,4660,0.36210265607755,7/21/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,20
16020,4724,466.88995918063,7/21/2021,French rib light brushed Polyester/cotton 56/44 300 g/m2 BW,453.9,220
16020,4546,109.76192941675,7/21/2021,French rib light brushed Polyester/cotton 56/44 300 g/m2 BW,110,22
16616,4632,197.15092989491,7/21/2021,Rib stretch 1x1 brushed Polyester/cotton/elastane 50/47/3 280 g/m2 BW,197.52,395
16616,4770,2.5967194413717,7/21/2021,Rib stretch 1x1 brushed Polyester/cotton/elastane 50/47/3 280 g/m2 BW,2.6,324
16020,4724,757.40907291534,7/21/2021,French rib light brushed Polyester/cotton 56/44 300 g/m2 BW,748,220
16020,4546,79.507029753544,7/21/2021,French rib light brushed Polyester/cotton 56/44 300 g/m2 BW,79,22
16616,4632,81.239962055881,7/21/2021,Rib stretch 1x1 brushed Polyester/cotton/elastane 50/47/3 280 g/m2 BW,81.2,395
16616,4770,1.0700298953662,7/21/2021,Rib stretch 1x1 brushed Polyester/cotton/elastane 50/47/3 280 g/m2 BW,1.1,324
16436,4417,14.6775,7/21/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,18,5
16436,4611,0.7725,7/21/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,1,20
10557,4456,2105.915972547,7/21/2021,Pique double Cotton 100% 235 g/m2 BW,2125.44,5
,4456,238.5892,7/21/2021,Single sided collar,249.06,5
,4456,87.903908,7/21/2021,Single sided cuff,87.9,5
16633,4100,5.15,7/22/2021,Rib 2x1 slub jaspe Polyester/cotton 50/50 tbc g/m2 BW,5.4,43
16633,4772,5.15,7/22/2021,Rib 2x1 slub jaspe Polyester/cotton 50/50 tbc g/m2 BW,10.84,102
,4624,2.06,7/22/2021,Single sided collar,2,6
10144,3759,587.07116,7/22/2021,Jersey organic Cotton 100% 165 g/m2 BW,,28
10144,3599,15.244,7/22/2021,Jersey organic Cotton 100% 165 g/m2 BW,,28
12517,4387,31.93,7/22/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,40,7
12517,4723,849.02438689155,7/22/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,852,7
12517,4408,41.2,7/22/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,52.8,339
15241,4229,372.757,7/22/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,373,30
15241,4659,18.54,7/22/2021,Jersey stretch (organic) Cotton/elastane 95/5 200 g/m2 BW,21.7,19
12517,4723,1781.8154008527,7/22/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,1781.8,7
12517,4408,82.00824020661,7/22/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,82,339
14278,4201,14.9865,7/22/2021,Rib stretch 2x1 Viscose/polyester/elastane 49/49/2 260 g/m2 BW,15,153
14278,4653,0.4635,7/22/2021,Rib stretch 2x1 Viscose/polyester/elastane 49/49/2 260 g/m2 BW,1.1,324
16654,4721,38.728,7/22/2021,Pique stretch Cotton/elastane 94/6 210 g/m2 BW,23.44,7
16654,4408,2.472,7/22/2021,Pique stretch Cotton/elastane 94/6 210 g/m2 BW,2.5,339
,4721,2.06,7/22/2021,Single sided collar,3.45,7
10557,4456,719.28562774229,7/22/2021,Pique double Cotton 100% 235 g/m2 BW,720,5
,4456,73.8304,7/22/2021,Single sided collar,76.28,5
,4456,27.38152,7/22/2021,Single sided cuff,27.4,5
13453,4706,548.97374632873,7/22/2021,Jersey Cotton 100% 160 g/m2 BW,372,6
10103,4706,27.091925008122,7/22/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,29,6
10103,4660,0.83789458788006,7/22/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,20
16550,4632,43.328551193838,7/22/2021,Rib stretch 1x1 recycled Polyester/cotton/elastane 51/47/2 320 g/m2 BW,42.96,395
16550,4408,0.97467088575096,7/22/2021,Rib stretch 1x1 recycled Polyester/cotton/elastane 51/47/2 320 g/m2 BW,1,339
10514,4632,30.878003267592,7/22/2021,Jersey recycled Polyester/cotton 52/48 170 g/m2 BW,29.76,395
12011,4632,366.29441591201,7/22/2021,Fine fleece Brushed Recycled Polyester/cotton 31/69 265 g/m2 BW,366.64,395
12011,4630,249.326451167,7/22/2021,Fine fleece Brushed Recycled Polyester/cotton 31/69 265 g/m2 BW,249,3
10035,4459,15.45,7/22/2021,Rib 1x1 Cotton 100% 200 g/m2 BW,18,7
10035,4721,15.45,7/22/2021,Rib 1x1 Cotton 100% 200 g/m2 BW,14.18,7
16239,4459,51.5,7/22/2021,Jersey Cotton 100% 150 g/m2 BW,51.84,7
16239,4721,51.5,7/22/2021,Jersey Cotton 100% 150 g/m2 BW,49.78,7
16377,4691,236.77284248501,7/23/2021,Jersey grey melange (5% black) Cotton 100% 145 g/m2 BW,241,526
16378,4691,13.015937097385,7/23/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 260 g/m2 BW,5.79,526
16378,4660,0.40255475558924,7/23/2021,Rib stretch 1x1 grey melange (5% black) Cotton/elastane 97/3 260 g/m2 BW,1,20
16353,4464,128.20039977346,7/23/2021,Jersey Cotton 100% 165 g/m2 BW,137,5
12517,4723,1519.3249669461,7/23/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,1520.3,7
12517,4459,460.27949596107,7/23/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,466.56,7
12517,4408,91.111502476901,7/23/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,90.8,339
10781,4119,83.064516129032,7/23/2021,Jersey slub Cotton 100% 120 g/m2 BW,83.1,10
10781,4119,83.064516129032,7/23/2021,Jersey slub Cotton 100% 120 g/m2 BW,85.38,10
10088,4723,22.365714285714,7/23/2021,Pique stretch Cotton/elastane 95/5 200 g/m2 BW,25,7
10088,4037,1.1771428571429,7/23/2021,Pique stretch Cotton/elastane 95/5 200 g/m2 BW,1,20
15689,4123,21.733,7/23/2021,Fleece Polyester/cotton 15/85 285 g/m2 BW,34.4,3
15689,4319,22.042,7/23/2021,Fleece Polyester/cotton 15/85 285 g/m2 BW,22.15,9
15689,4205,7.725,7/23/2021,Fleece Polyester/cotton 15/85 285 g/m2 BW,8.12,416
16586,4123,9.8136111111111,7/23/2021,Fleece brushed  Polyester/cotton 13/87 285 g/m2 BW,9.8,3
16586,4132,15.049444444444,7/23/2021,Fleece brushed  Polyester/cotton 13/87 285 g/m2 BW,19.5,6
16586,4202,3.7480555555556,7/23/2021,Fleece brushed  Polyester/cotton 13/87 285 g/m2 BW,4,22
16661,4123,8.83225,7/23/2021,Fleece brushed  Polyester/cotton 13/87 285 g/m2 BW,8.8,3
16661,4132,13.5445,7/23/2021,Fleece brushed  Polyester/cotton 13/87 285 g/m2 BW,13.5,6
16661,4205,3.37325,7/23/2021,Fleece brushed  Polyester/cotton 13/87 285 g/m2 BW,3.4,416
10557,4456,415.09,7/23/2021,Pique double Cotton 100% 235 g/m2 BW,415.1,5
,4456,43.44128,7/23/2021,Single sided collar,44.38,5
,4456,16.149164,7/23/2021,Single sided cuff,16.1,5
,3887,20.6,7/23/2021,Single sided collar,12,102
,4461,,7/23/2021,,,5
,4413,13,7/23/2021,,,5
,4650,2,7/23/2021,,,20
15277,4437,297.40504611451,7/23/2021,Jersey Polyester/cotton 52/48 175 g/m2 BW,297,230
16558,4437,17.02952775431,7/23/2021,Rib stretch 1x1  Polyester/cotton/elastane 50/47/3 315 g/m2 BW,17.26,230
16558,4567,0.52668642539103,7/23/2021,Rib stretch 1x1  Polyester/cotton/elastane 50/47/3 315 g/m2 BW,16,324
16014,4371,459.02173913043,7/23/2021,Jersey 30/2 (organic) Cotton 100% 235 g/m2 BW,457,31
10201,4394,419.83695652174,7/23/2021,Jersey airjet Viscose 100% 165 g/m2 BW,421.24,53
10087,4418,3079.2801350263,7/23/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,2852.24,5
10087,4660,162.0673755277,7/23/2021,Pique stretch Cotton/elastane 95/5 220 g/m2 BW,162.1,20
,4418,22.6343324,7/23/2021,Single sided collar + 1 Polyester Tipping Color Green (0.5cm) with Elastane at Edge,22.6,5
,4418,22.6343324,7/23/2021,Single sided collar + 1 Polyester Tipping Color Navy (0.5cm) with Elastane at Edge,22.6,5
,4418,22.6343324,7/23/2021,Single sided collar + 2 Polyester Tipping Color Red (0.5cm) & White (0.5cm) with Elastane at Edge,22.6,5
,4418,158.0983668,7/23/2021,Single sided collar Plain + Elastane at Edge,106.12,5
,4418,18.0333636,7/23/2021,Single sided cuff + 1 Polyester Tipping Color Red (0.5cm) with Elastane,18,5
,4418,18.0333636,7/23/2021,Single sided cuff + 1 Polyester Tipping Color Red (1.0cm) with Elastane AT Edge,18,5
,4418,143.7901836,7/23/2021,Single sided cuff Plain + Elastane at Edge,143.8,5
14422,4723,429.75668172407,7/23/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,430.7,7
14422,4660,32.347277119016,7/23/2021,Jersey stretch Cotton/elastane 93/7 220 g/m2 BW,32.3,20
14139,,59.511111111111,7/23/2021,Jersey Cotton 100% 160 g/m2 BW,60,
16020,4724,584.13236111755,7/23/2021,French rib light brushed Polyester/cotton 56/44 300 g/m2 BW,581,220
16020,4546,61.317761664273,7/23/2021,French rib light brushed Polyester/cotton 56/44 300 g/m2 BW,61,22
16616,4421,76.046749161074,7/23/2021,Rib stretch 1x1 brushed Polyester/cotton/elastane 50/47/3 280 g/m2 BW,80,395
16616,4567,1.0016289149888,7/23/2021,Rib stretch 1x1 brushed Polyester/cotton/elastane 50/47/3 280 g/m2 BW,1,324
16095,4373,1623.3695652174,7/23/2021,Pique double (organic) Cotton 100% 190 g/m2 BW,1591,31
16095,4371,515.51551551552,7/23/2021,Pique double (organic) Cotton 100% 190 g/m2 BW,514,31
,4373,288.7783808,7/23/2021,Single sided collar Plain,272.2,31
,4373,203.8404814,7/23/2021,Single sided cuff Plain,203.8,31
,4132,2.63,7/23/2021,,,6
,4202,0.6,7/23/2021,,,22
,,1.7,7/23/2021,,,
16353,4418,605.64,7/23/2021,Jersey Cotton 100% 165 g/m2 BW,609.08,5
10440,4285,39.655,7/23/2021,Rib stretch 1x1 Cotton/elastane 97/3 240 g/m2 BW,39.52,9
10440,4642,1.236,7/23/2021,Rib stretch 1x1 Cotton/elastane 97/3 240 g/m2 BW,1.2,20
,4415,13,7/23/2021,,15.12,5
,4650,2,7/23/2021,,2,20
10013,4453,1838.0516129032,7/23/2021,Jersey Cotton 100% 185 g/m2 BW,1738.08,4
10032,4453,59.392149122807,7/23/2021,Rib 1x1 Cotton 100% 250 g/m2 BW,59.6,4
14672,4342,1.4907894736842,7/24/2021,Rib stretch 4x4 brushed Polyester/cotton/elastane 53/41/6 250 g/m2 BW,0.2,324
14672,4632,25.614473684211,7/24/2021,Rib stretch 4x4 brushed Polyester/cotton/elastane 53/41/6 250 g/m2 BW,25.2,395
16656,4683,22.66,7/24/2021,Jersey pointelle Viscose/polyester 50/50 220 g/m2 BW,22.46,153
16657,4461,21.527,7/24/2021,Jersey stretch sueded Cotton/elastane 95/5 240 g/m2 BW,65.3,5
16657,4650,1.133,7/24/2021,Jersey stretch sueded Cotton/elastane 95/5 240 g/m2 BW,1,20
13206,4483,9.7232,7/24/2021,Jersey stretch snake Cotton/elastane 94/6 210 g/m2 BW,10,7
13206,4589,1.1536,7/24/2021,Jersey stretch snake Cotton/elastane 94/6 210 g/m2 BW,5.8,19
13206,4397,9.7232,7/24/2021,Jersey stretch snake Cotton/elastane 94/6 210 g/m2 BW,9.4,193
10014,4413,11.444444444444,7/24/2021,Jersey Cotton 100% 165 g/m2 BW,,5
10358,4650,5.3739130434783,7/24/2021,Jersey stretch MVS Viscose/elastane 92/8 220 g/m2 BW,6,20
10358,3891,61.8,7/24/2021,Jersey stretch MVS Viscose/elastane 92/8 220 g/m2 BW,52,54
16660,4713,9.888,7/24/2021,Jersey stretch slub stripe Cotton/elastane 93/7 180 g/m2 BW,10.8,10
16660,4589,1.0815,7/24/2021,Jersey stretch slub stripe Cotton/elastane 93/7 180 g/m2 BW,1.4,19
16660,3837,4.4805,7/24/2021,Jersey stretch slub stripe Cotton/elastane 93/7 180 g/m2 BW,5.59,45
14406,4675,859.71685601669,7/24/2021,Jersey stretch jaspe activewear Polyester/elastane 92/8 215 g/m2 BW,845.05,659
14406,4137,74.757987479712,7/24/2021,Jersey stretch jaspe activewear Polyester/elastane 92/8 215 g/m2 BW,75.2,323
,4472,3.09,7/26/2021,Single sided collar,3,7
,4555,10,7/26/2021,,10,532
,4713,5,7/26/2021,,6.48,10
,4541,5,7/26/2021,,22.9,530
15309,4652,122.59885688118,7/26/2021,Jersey Cotton 100% 145 g/m2 BW,125.18,8
10104,4652,8.4185422049534,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,12.45,8
10104,4642,0.26036728468928,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 260 g/m2 BW,1.2,20
14139,4628,16.520761035008,7/26/2021,Jersey Cotton 100% 160 g/m2 BW,16.92,6
13453,4706,395.94475293085,7/26/2021,Jersey Cotton 100% 160 g/m2 BW,395.56,6
10103,4706,24.399933991805,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,26,6
10103,4660,0.75463713376717,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,20
12011,4632,239.25043050661,7/26/2021,Fine fleece Brushed Recycled Polyester/cotton 31/69 265 g/m2 BW,239,395
12011,4630,162.85113337004,7/26/2021,Fine fleece Brushed Recycled Polyester/cotton 31/69 265 g/m2 BW,165,3
10514,4632,15.094432071269,7/26/2021,Jersey recycled Polyester/cotton 52/48 170 g/m2 BW,15.48,395
16550,4632,33.742524721604,7/26/2021,Rib stretch 1x1 recycled Polyester/cotton/elastane 51/47/2 320 g/m2 BW,33.88,395
16550,4408,0.75903429844098,7/26/2021,Rib stretch 1x1 recycled Polyester/cotton/elastane 51/47/2 320 g/m2 BW,1,339
14139,4627,32.492581521739,7/26/2021,Jersey Cotton 100% 160 g/m2 BW,35,6
,1967,5,7/26/2021,,5,374
13453,4710,817.41955419746,7/26/2021,Jersey Cotton 100% 160 g/m2 BW,816.2,6
10103,4710,38.223755524632,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,38,6
10103,1981,0.5104544499317,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,378
10103,4660,0.67172355598474,7/26/2021,Rib stretch 1x1 Cotton/elastane 97/3 290 g/m2 BW,1,20
10014,4456,11.444444444444,7/26/2021,Jersey Cotton 100% 165 g/m2 BW,13,5
,3505,3,7/26/2021,,3,10
10209,3681,516.09854634786,7/26/2021,Jersey RS Viscose/cotton 50/50 150 g/m2 BW,512.17,66
16637,3681,46.918534437482,7/26/2021,Rib stretch 1x1 Viscose/cotton/elastane 49/49/2 290 g/m2 BW,0,66
16637,1981,0.55135956851339,7/26/2021,Rib stretch 1x1 Viscose/cotton/elastane 49/49/2 290 g/m2 BW,1,378
16637,4660,0.40616154245564,7/26/2021,Rib stretch 1x1 Viscose/cotton/elastane 49/49/2 290 g/m2 BW,1,20
16109,4790,535.71742,7/26/2021,Fine fleece stretch Viscose/polyester/elastane 56/37/7 250 g/m2 BW,405,22
16514,4410,9.8727831969449,7/26/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 82/14/4 200 g/m2 BW,9.8,353
16514,4653,0.43283600654664,7/26/2021,Rib stretch fancy 5x3 Viscose/polyester/elastane 82/14/4 200 g/m2 BW,0.1,324
16550,4408,0.5665,7/26/2021,Rib stretch 1x1 recycled Polyester/cotton/elastane 51/47/2 320 g/m2 BW,1,339
16550,4128,25.1835,7/26/2021,Rib stretch 1x1 recycled Polyester/cotton/elastane 51/47/2 320 g/m2 BW,24,395
16068,4206,12.36,7/26/2021,Rib 1x1 Polyester 100% 200 g/m2 BW,14,406
16659,4206,47.38,7/26/2021,Jersey Polyester 100% 165 g/m2 BW,47,406
14375,4710,1881.4576385384,7/26/2021,Pique double Cotton 100% 235 g/m2 BW,,6
,4710,98.353876,7/26/2021,Single sided collar,82.46,6
,4710,36.57736,7/26/2021,Single sided cuff,36.6,6
,4631,199.5,7/26/2021,,157.28,4
13993,4203,82.204820478723,7/26/2021,Pique fancy Polyester 100% 135 g/m2 BW,82.52,24
14321,4458,467.97826086957,7/26/2021,Jersey stretch Cotton/elastane 95/5 185 g/m2 BW,492.48,7
14321,4589,24.630434782609,7/26/2021,Jersey stretch Cotton/elastane 95/5 185 g/m2 BW,25,19
,4456,1.03,7/26/2021,Single sided collar,1.48,5
16665,,0.515,7/26/2021,Rib stretch 1x1  Viscose/cotton/elastane 49/49/2 240 g/m2 BW,1.35,
16665,3681,25.235,7/26/2021,Rib stretch 1x1  Viscose/cotton/elastane 49/49/2 240 g/m2 BW,24.9,66
10016,4723,5561.7110799439,7/26/2021,Jersey Cotton 100% 145 g/m2 BW,5561.7,7
,4408,103,7/27/2021,Single sided collar,105.6,339
16662,4408,1.31325,7/27/2021,Rib stretch 4x2 Recycled Polyester/cotton/elastane 49/46/5 290 g/m2 BW,4.5,339
16662,4726,24.43675,7/27/2021,Rib stretch 4x2 Recycled Polyester/cotton/elastane 49/46/5 290 g/m2 BW,28.8,395
16663,4461,13.802,7/27/2021,Jersey feeder stripe Polyester/cotton 33/67 165 g/m2 BW,,5
16663,4256,6.798,7/27/2021,Jersey feeder stripe Polyester/cotton 33/67 165 g/m2 BW,,174
10102,4484,8.5954024051804,7/27/2021,Rib stretch 1x1 Cotton/elastane 97/3 280 g/m2 BW,10,7
10102,4650,0.26583718778908,7/27/2021,Rib stretch 1x1 Cotton/elastane 97/3 280 g/m2 BW,1,20
10320,4631,89.008898119179,7/27/2021,Rib stretch 1x1 Cotton/elastane 97/3 350 g/m2 BW,89.04,4
10320,4650,1.8165081248812,7/27/2021,Rib stretch 1x1 Cotton/elastane 97/3 350 g/m2 BW,2,20
10479,4631,59.886661211129,7/27/2021,Fleece brushed Cotton 100% 280 g/m2 BW,60.2,4
10479,2829,61.8,7/27/2021,Fleece brushed Cotton 100% 280 g/m2 BW,61.4,7
12517,4723,750.12058002861,7/27/2021,Rib stretch 2x1 Cotton/elastane 96/4 285 g/m2 BW,750.1,7
